0,1,2,3,4,5,6,7,8,9,10,11
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.999994,-0.0031076723,-0.0015359187,0.68911964,0.0031038795,0.99999213,-0.0024656886,0.0002468112,0.0015435691,0.0024609065,0.99999577,0.008759223
0.9999705,-0.007154895,-0.0027656006,1.3882861,0.007149726,0.99997264,-0.0018743315,0.010308286,0.0027789357,0.0018545031,0.9999944,0.011433524
0.9999302,-0.011153704,-0.0038841115,2.1098757,0.011147406,0.99993646,-0.0016392006,0.022248168,0.0039021487,0.0015957884,0.9999911,0.011912687
0.99986,-0.016004974,-0.004872227,2.8527732,0.01600411,0.99987185,-0.00021633098,0.038493197,0.004875066,0.0001383248,0.9999881,0.015103158
0.9997782,-0.020444045,-0.0050543537,3.6008935,0.020439776,0.9997906,-0.00089490495,0.053090446,0.005071592,0.00079139636,0.99998677,0.024277633
0.9996745,-0.024825748,-0.005879143,4.3625693,0.024826754,0.9996916,9.7689044e-05,0.07956966,0.0058749067,-0.00024361763,0.99998266,0.033112425
0.99953246,-0.029843185,-0.006653378,5.142761,0.029864991,0.9995486,0.0032019133,0.111935735,0.006554822,-0.0033991197,0.99997264,0.041831203
0.9993938,-0.034290705,-0.0060096486,5.9398503,0.034318224,0.9994005,0.004536649,0.14708474,0.0058504827,-0.0047401404,0.99997157,0.044824194
0.99923515,-0.038934525,-0.0036123963,6.7441077,0.038951572,0.99922955,0.004773692,0.18121482,0.0034237537,-0.0049107503,0.999982,0.052691724
0.99909836,-0.042435538,-0.0012017331,7.559414,0.042439274,0.99909353,0.0032738778,0.2151262,0.0010617165,-0.0033219275,0.99999386,0.062311683
0.99898475,-0.045032766,-0.0011080186,8.374521,0.0450371,0.99897605,0.004256849,0.26046753,0.00091518776,-0.0043024304,0.9999902,0.06895593
0.99888504,-0.04717477,-0.0016680034,9.208471,0.04718126,0.99887776,0.0040931255,0.30701748,0.0014730409,-0.004167262,0.9999901,0.071407445
0.99879956,-0.048947383,-0.0017817707,10.046549,0.048951022,0.9987989,0.0020607843,0.34452343,0.0016787623,-0.0021455314,0.99999624,0.08197969
0.9986953,-0.051043093,-0.0013748603,10.891026,0.05104598,0.9986938,0.0021532958,0.3895805,0.0012631551,-0.0022206688,0.9999967,0.08790648
0.9986309,-0.05229089,-0.0012834973,11.748206,0.0522905,0.9986317,-0.00033739698,0.44090262,0.0012993853,0.00026981975,0.9999991,0.09758223
0.9985328,-0.05403877,-0.0034279865,12.612668,0.054045208,0.9985367,0.0018123833,0.49138537,0.0033250332,-0.0019949917,0.9999925,0.10334242
0.9984454,-0.055414177,-0.005979281,13.485168,0.05543214,0.99845815,0.0028804992,0.5459296,0.005810444,-0.003207467,0.999978,0.11377261
0.9983495,-0.056856055,-0.008087134,14.366701,0.056910228,0.9983571,0.0066335294,0.606333,0.007696694,-0.007082824,0.99994534,0.120489426
0.99825937,-0.058412377,-0.008118864,15.2588,0.05847698,0.99825686,0.007960884,0.66425323,0.0076397,-0.008421796,0.9999354,0.13200635
0.9981984,-0.059622508,-0.0067007616,16.16682,0.059668973,0.9981938,0.006961053,0.720243,0.0062736254,-0.0073483414,0.9999534,0.14493781
0.99815345,-0.06049334,-0.0054944023,17.067066,0.060532093,0.9981403,0.0071820016,0.77870554,0.005049723,-0.0075013284,0.99995923,0.15617459
0.9980615,-0.06203291,-0.005006807,17.985193,0.062068347,0.9980453,0.0072612367,0.83730906,0.004546587,-0.0075579262,0.99996126,0.1719928
0.9979946,-0.063024156,-0.0058870493,18.88769,0.06306351,0.9979865,0.0067556165,0.90133107,0.0054494315,-0.007113328,0.99996,0.17879044
0.9978954,-0.06454296,-0.0062315506,19.814274,0.06457965,0.9978951,0.0058767726,0.960307,0.0058391322,-0.006266837,0.9999635,0.19357917
0.99787104,-0.06503792,-0.004831084,20.736462,0.06506581,0.99786365,0.005854863,1.0219728,0.0044399775,-0.006156738,0.99997145,0.20635027
0.99793667,-0.06417877,-0.0018366037,21.658312,0.06418956,0.9979159,0.0065760897,1.0878713,0.0014107316,-0.006680413,0.999977,0.21292081
0.99795055,-0.06395678,0.0020466088,22.606117,0.06394074,0.9979281,0.0071316944,1.1545538,-0.0024984898,-0.0069862176,0.9999728,0.22305176
0.9980368,-0.06245441,0.0046715103,23.54938,0.062423445,0.9980284,0.006507408,1.2114772,-0.005068719,-0.006203022,0.9999683,0.22835316
0.9981777,-0.060073726,0.005670631,24.494501,0.06004017,0.99817824,0.0059169764,1.2727195,-0.006015759,-0.0055657295,0.99996674,0.23200004
0.9982497,-0.05905857,0.0030483343,25.454222,0.059037834,0.99823433,0.0065008025,1.3347688,-0.0034268824,-0.006309459,0.99997455,0.23745532
