0,1,2,3,4,5,6,7,8,9,10,11
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.99999857,0.0006921293,0.0015332175,0.78639376,-0.000695942,0.99999666,0.0024876248,0.009520855,-0.0015314906,-0.0024886883,0.9999957,0.011881459
0.99999756,0.0009897554,0.0019489053,1.5548217,-0.0009997087,0.9999864,0.005112791,0.014367684,-0.0019438184,-0.005114727,0.999985,0.022731105
0.9999973,0.0013693174,0.0018467468,2.3063283,-0.001381407,0.99997747,0.0065611247,0.015534883,-0.001837721,-0.006563659,0.9999767,0.040513374
0.999998,0.0014608733,0.0013681448,3.0434704,-0.0014725226,0.99996233,0.008552781,0.02300549,-0.0013555987,-0.008554779,0.99996245,0.048688747
0.99999774,0.0017148027,0.0012609,3.7581863,-0.0017257958,0.9999601,0.008769674,0.025748342,-0.0012458115,-0.008771831,0.9999607,0.06362405
0.9999947,0.0024898564,0.0021121656,4.458567,-0.0025080806,0.99995935,0.0086699305,0.024107162,-0.0020904925,-0.008675182,0.9999601,0.076542236
0.99998593,0.0027194358,0.0045645833,5.1368017,-0.002762849,0.9999509,0.009531608,0.025629422,-0.0045384374,-0.009544085,0.99994415,0.087881684
0.9999534,0.0041223033,0.008741485,5.7920594,-0.004201652,0.9999502,0.00907836,0.023938281,-0.008703623,-0.009114666,0.99992067,0.09510533
0.99990904,0.005214554,0.012448432,6.425421,-0.0053202654,0.9999501,0.00847392,0.024287716,-0.0124036195,-0.008539377,0.9998867,0.106819704
0.9998739,0.0062214043,0.014621303,7.0297966,-0.0063338745,0.9999508,0.0076584863,0.022218972,-0.014572933,-0.007750129,0.99986386,0.1144481
0.9998613,0.007746702,0.014756177,7.6111007,-0.007859636,0.9999404,0.0076107294,0.019542292,-0.014696334,-0.0077256504,0.99986225,0.12173846
0.999884,0.008656749,0.012549399,8.164253,-0.008768884,0.9999221,0.008908176,0.02190652,-0.0124713015,-0.009017184,0.9998817,0.12954195
0.9999061,0.009825138,0.00958633,8.686359,-0.009909207,0.9999128,0.008761845,0.018031841,-0.009499403,-0.0088560125,0.99991584,0.13150872
0.99990416,0.011274689,0.008082811,9.183929,-0.011332455,0.9999106,0.0071368255,0.010387592,-0.008001619,-0.007227737,0.99994206,0.133265
0.99989617,0.013165585,0.0059265923,9.658962,-0.013187648,0.9999065,0.0036989572,0.0038558887,-0.0058773365,-0.0037767298,0.9999758,0.14455967
0.999873,0.0151827345,0.0049339635,10.096051,-0.01519157,0.99988335,0.0017578385,-0.005730255,-0.0049066963,-0.0018325695,0.99998647,0.16292976
0.99984574,0.017328955,0.002996743,10.501095,-0.01734559,0.99983406,0.0056170514,-0.0044609355,-0.0028989061,-0.0056681624,0.99997985,0.16236363
0.9997947,0.020170815,0.0021297226,10.887587,-0.020190574,0.99974936,0.009704754,-0.007414301,-0.0019334346,-0.009745756,0.9999508,0.16659245
0.99972075,0.023477918,0.0028619033,11.238851,-0.02350684,0.99966854,0.010530881,-0.012981642,-0.0026137098,-0.010595207,0.9999407,0.16514738
0.9996393,0.02663223,0.0036037955,11.557295,-0.026655696,0.99962306,0.0066291653,-0.028171165,-0.0034258852,-0.0067228307,0.99997175,0.17606872
0.9995655,0.029286325,0.0034979582,11.846183,-0.029292356,0.99956983,0.0016870853,-0.041421905,-0.0034470425,-0.0017888136,0.9999927,0.18453835
0.9994884,0.031648632,0.0047454243,12.102845,-0.031640984,0.99949825,-0.0016771744,-0.05692126,-0.00479612,0.0015261661,0.9999876,0.1916057
0.9994105,0.033856563,0.005797228,12.334935,-0.033840317,0.99942344,-0.002876285,-0.0665054,-0.0058912626,0.002678408,0.9999793,0.19441462
0.9993381,0.036064923,0.0049062036,12.540482,-0.036056638,0.9993485,-0.0017643907,-0.07405601,-0.0049666367,0.0015863209,0.9999867,0.1967104
0.9992618,0.03825912,0.0036580916,12.724576,-0.038257163,0.99926805,-0.00059856754,-0.07642983,-0.0036783123,0.00045817764,0.99999344,0.2027641
0.99916136,0.040857032,0.0029132785,12.901237,-0.040860586,0.9991645,0.0011790122,-0.08244472,-0.0028626714,-0.0012970605,0.99999535,0.20592861
0.9990896,0.04260638,0.0024275351,13.06719,-0.042616185,0.9990832,0.0041518207,-0.08786519,-0.0022484139,-0.00425149,0.99998873,0.21067815
0.99904144,0.04377353,0.0011761423,13.218721,-0.043778993,0.9990284,0.005135621,-0.089155905,-0.0009501945,-0.0051821847,0.99998647,0.21431145
0.99895066,0.045811184,-0.0004301391,13.378686,-0.045808632,0.99893945,0.0047094557,-0.10086832,0.00064542843,-0.0046848063,0.99998915,0.21887723
0.99887735,0.047349468,-0.0018379503,13.526784,-0.047342964,0.9988732,0.003420318,-0.108600035,0.0019978285,-0.0033294612,0.9999928,0.22303237
0.99880546,0.048790324,-0.0029257117,13.659193,-0.048782747,0.9988064,0.0025967502,-0.1206307,0.0030489138,-0.0024509213,0.9999927,0.22799693
0.99873763,0.050072443,-0.0041598626,13.79022,-0.050059382,0.99874157,0.0031785213,-0.1239268,0.004313781,-0.0029662657,0.9999867,0.22682807
